,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
760,240.0,240.0,43.0,85.0,0.506,13.0,32.0,0.406,3.0,8.0,0.375,9.0,24.0,33.0,28.0,15.0,0.0,17.0,19.0,102.0,,,0.576,0.582,0.376,0.094,22.5,75.0,45.8,65.1,16.0,0.0,16.1,100.0,108.6,110.8,,,9.0,18.0,0.875,3.0,9.0,1.0,1.0,4.0,1.0,4.0,7.0,8.0,8.0,5.0,0.0,4.0,5.0,22.0,19.8,2.0,1.014,1.063,1.0,0.8,15.6,28.7,16.5,34.0,9.5,0.0,40.0,25.4,165.0,120.0,DEN,102,0,1,240.0,240.0,42.0,76.0,0.553,12.0,28.0,0.429,8.0,12.0,0.667,8.0,31.0,39.0,32.0,8.0,2.0,21.0,17.0,104.0,,,0.64,0.632,0.368,0.158,25.0,77.5,54.2,76.2,8.5,3.8,20.5,100.0,110.8,108.6,,,11.0,19.0,0.75,5.0,11.0,0.833,4.0,5.0,1.0,3.0,10.0,13.0,14.0,2.0,2.0,6.0,4.0,27.0,20.8,11.0,0.875,0.875,0.647,0.4,11.9,31.6,22.9,57.8,3.3,4.8,50.0,30.1,138.0,117.0,CLE,104,1,2020,2020-03-07,False
761,240.0,240.0,42.0,76.0,0.553,12.0,28.0,0.429,8.0,12.0,0.667,8.0,31.0,39.0,32.0,8.0,2.0,21.0,17.0,104.0,,,0.64,0.632,0.368,0.158,25.0,77.5,54.2,76.2,8.5,3.8,20.5,100.0,110.8,108.6,,,11.0,19.0,0.75,5.0,11.0,0.833,4.0,5.0,1.0,3.0,10.0,13.0,14.0,2.0,2.0,6.0,4.0,27.0,20.8,11.0,0.875,0.875,0.647,0.4,11.9,31.6,22.9,57.8,3.3,4.8,50.0,30.1,138.0,117.0,CLE,104,1,0,240.0,240.0,43.0,85.0,0.506,13.0,32.0,0.406,3.0,8.0,0.375,9.0,24.0,33.0,28.0,15.0,0.0,17.0,19.0,102.0,,,0.576,0.582,0.376,0.094,22.5,75.0,45.8,65.1,16.0,0.0,16.1,100.0,108.6,110.8,,,9.0,18.0,0.875,3.0,9.0,1.0,1.0,4.0,1.0,4.0,7.0,8.0,8.0,5.0,0.0,4.0,5.0,22.0,19.8,2.0,1.014,1.063,1.0,0.8,15.6,28.7,16.5,34.0,9.5,0.0,40.0,25.4,165.0,120.0,DEN,102,0,2020,2020-03-07,True
762,240.0,240.0,42.0,88.0,0.477,11.0,33.0,0.333,38.0,42.0,0.905,8.0,26.0,34.0,20.0,5.0,7.0,12.0,26.0,133.0,,,0.625,0.54,0.375,0.477,18.2,68.4,41.5,47.6,4.6,12.1,10.1,100.0,123.6,141.2,,,12.0,22.0,1.0,3.0,9.0,0.75,15.0,18.0,1.0,2.0,7.0,7.0,6.0,3.0,2.0,3.0,5.0,40.0,30.5,3.0,0.868,1.0,1.0,3.0,23.5,49.7,23.0,27.7,4.1,10.8,17.9,35.0,181.0,148.0,WAS,133,0,1,240.0,240.0,54.0,93.0,0.581,15.0,35.0,0.429,29.0,34.0,0.853,12.0,36.0,48.0,30.0,7.0,3.0,15.0,35.0,152.0,,,0.704,0.661,0.376,0.366,31.6,81.8,58.5,55.6,6.5,5.5,12.2,100.0,141.2,123.6,,,13.0,24.0,0.778,6.0,11.0,0.571,13.0,16.0,1.0,3.0,10.0,12.0,14.0,2.0,1.0,5.0,6.0,45.0,39.4,28.0,0.861,0.818,0.75,1.0,21.5,56.0,36.1,45.4,3.8,5.6,38.1,36.4,168.0,131.0,ATL,152,1,2020,2020-01-26,False
763,240.0,240.0,54.0,93.0,0.581,15.0,35.0,0.429,29.0,34.0,0.853,12.0,36.0,48.0,30.0,7.0,3.0,15.0,35.0,152.0,,,0.704,0.661,0.376,0.366,31.6,81.8,58.5,55.6,6.5,5.5,12.2,100.0,141.2,123.6,,,13.0,24.0,0.778,6.0,11.0,0.571,13.0,16.0,1.0,3.0,10.0,12.0,14.0,2.0,1.0,5.0,6.0,45.0,39.4,28.0,0.861,0.818,0.75,1.0,21.5,56.0,36.1,45.4,3.8,5.6,38.1,36.4,168.0,131.0,ATL,152,1,0,240.0,240.0,42.0,88.0,0.477,11.0,33.0,0.333,38.0,42.0,0.905,8.0,26.0,34.0,20.0,5.0,7.0,12.0,26.0,133.0,,,0.625,0.54,0.375,0.477,18.2,68.4,41.5,47.6,4.6,12.1,10.1,100.0,123.6,141.2,,,12.0,22.0,1.0,3.0,9.0,0.75,15.0,18.0,1.0,2.0,7.0,7.0,6.0,3.0,2.0,3.0,5.0,40.0,30.5,3.0,0.868,1.0,1.0,3.0,23.5,49.7,23.0,27.7,4.1,10.8,17.9,35.0,181.0,148.0,WAS,133,0,2020,2020-01-26,True
764,240.0,240.0,40.0,80.0,0.5,6.0,24.0,0.25,17.0,23.0,0.739,9.0,26.0,35.0,29.0,9.0,5.0,18.0,15.0,103.0,,,0.571,0.538,0.3,0.288,22.0,65.0,43.2,72.5,9.3,10.0,16.6,100.0,106.7,111.9,,,12.0,16.0,1.0,2.0,13.0,1.0,5.0,9.0,1.0,3.0,8.0,8.0,8.0,2.0,1.0,6.0,5.0,26.0,20.5,6.0,1.333,1.333,0.813,0.667,15.4,25.7,12.7,31.4,3.8,4.2,40.0,30.8,177.0,116.0,CLE,103,0,1,240.0,240.0,42.0,84.0,0.5,12.0,34.0,0.353,12.0,15.0,0.8,14.0,32.0,46.0,23.0,8.0,6.0,21.0,21.0,108.0,,,0.596,0.571,0.405,0.179,35.0,78.0,56.8,54.8,8.3,10.7,18.8,100.0,111.9,106.7,,,7.0,17.0,1.0,3.0,9.0,0.5,4.0,5.0,1.0,4.0,6.0,10.0,5.0,2.0,3.0,9.0,5.0,20.0,14.0,13.0,1.025,1.0,0.692,0.5,16.2,23.7,20.0,21.8,3.9,12.3,45.0,32.0,148.0,112.0,CHI,108,1,2020,2020-03-10,False
765,240.0,240.0,42.0,84.0,0.5,12.0,34.0,0.353,12.0,15.0,0.8,14.0,32.0,46.0,23.0,8.0,6.0,21.0,21.0,108.0,,,0.596,0.571,0.405,0.179,35.0,78.0,56.8,54.8,8.3,10.7,18.8,100.0,111.9,106.7,,,7.0,17.0,1.0,3.0,9.0,0.5,4.0,5.0,1.0,4.0,6.0,10.0,5.0,2.0,3.0,9.0,5.0,20.0,14.0,13.0,1.025,1.0,0.692,0.5,16.2,23.7,20.0,21.8,3.9,12.3,45.0,32.0,148.0,112.0,CHI,108,1,0,240.0,240.0,40.0,80.0,0.5,6.0,24.0,0.25,17.0,23.0,0.739,9.0,26.0,35.0,29.0,9.0,5.0,18.0,15.0,103.0,,,0.571,0.538,0.3,0.288,22.0,65.0,43.2,72.5,9.3,10.0,16.6,100.0,106.7,111.9,,,12.0,16.0,1.0,2.0,13.0,1.0,5.0,9.0,1.0,3.0,8.0,8.0,8.0,2.0,1.0,6.0,5.0,26.0,20.5,6.0,1.333,1.333,0.813,0.667,15.4,25.7,12.7,31.4,3.8,4.2,40.0,30.8,177.0,116.0,CLE,103,0,2020,2020-03-10,True
766,240.0,240.0,34.0,88.0,0.386,5.0,28.0,0.179,9.0,15.0,0.6,11.0,42.0,53.0,14.0,9.0,8.0,20.0,17.0,82.0,,,0.433,0.415,0.318,0.17,22.0,93.3,55.8,41.2,8.9,13.8,17.5,100.0,81.4,96.3,,,8.0,16.0,0.571,3.0,5.0,0.6,3.0,4.0,1.0,3.0,14.0,16.0,3.0,2.0,4.0,4.0,3.0,20.0,15.6,10.0,0.761,0.786,0.714,1.0,15.4,59.8,28.3,29.3,15.3,10.5,37.5,26.1,127.0,106.0,DET,82,0,1,240.0,240.0,35.0,84.0,0.417,11.0,26.0,0.423,16.0,19.0,0.842,3.0,39.0,42.0,24.0,13.0,11.0,12.0,17.0,97.0,,,0.525,0.482,0.31,0.226,6.7,78.0,44.2,68.6,12.9,18.3,11.5,100.0,96.3,81.4,,,7.0,18.0,1.0,3.0,7.0,1.0,7.0,9.0,1.0,2.0,17.0,19.0,6.0,5.0,4.0,2.0,5.0,21.0,16.5,19.0,1.289,1.333,0.667,1.0,6.4,49.3,29.0,41.0,9.0,8.5,25.8,32.5,182.0,91.0,CHI,97,1,2022,2021-10-23,False
767,240.0,240.0,35.0,84.0,0.417,11.0,26.0,0.423,16.0,19.0,0.842,3.0,39.0,42.0,24.0,13.0,11.0,12.0,17.0,97.0,,,0.525,0.482,0.31,0.226,6.7,78.0,44.2,68.6,12.9,18.3,11.5,100.0,96.3,81.4,,,7.0,18.0,1.0,3.0,7.0,1.0,7.0,9.0,1.0,2.0,17.0,19.0,6.0,5.0,4.0,2.0,5.0,21.0,16.5,19.0,1.289,1.333,0.667,1.0,6.4,49.3,29.0,41.0,9.0,8.5,25.8,32.5,182.0,91.0,CHI,97,1,0,240.0,240.0,34.0,88.0,0.386,5.0,28.0,0.179,9.0,15.0,0.6,11.0,42.0,53.0,14.0,9.0,8.0,20.0,17.0,82.0,,,0.433,0.415,0.318,0.17,22.0,93.3,55.8,41.2,8.9,13.8,17.5,100.0,81.4,96.3,,,8.0,16.0,0.571,3.0,5.0,0.6,3.0,4.0,1.0,3.0,14.0,16.0,3.0,2.0,4.0,4.0,3.0,20.0,15.6,10.0,0.761,0.786,0.714,1.0,15.4,59.8,28.3,29.3,15.3,10.5,37.5,26.1,127.0,106.0,DET,82,0,2022,2021-10-23,True
768,240.0,240.0,42.0,87.0,0.483,15.0,29.0,0.517,13.0,16.0,0.813,9.0,33.0,42.0,26.0,7.0,5.0,16.0,20.0,112.0,,,0.595,0.569,0.333,0.184,20.5,75.0,47.7,61.9,7.0,8.2,14.5,100.0,111.3,127.2,,,10.0,20.0,0.75,6.0,11.0,1.0,4.0,5.0,1.0,2.0,8.0,8.0,8.0,4.0,2.0,3.0,4.0,26.0,20.0,17.0,0.765,0.75,0.786,0.444,16.4,41.1,28.7,44.2,5.9,5.3,33.3,35.1,161.0,135.0,NOP,112,0,1,240.0,240.0,47.0,89.0,0.528,14.0,28.0,0.5,20.0,25.0,0.8,11.0,35.0,46.0,32.0,9.0,7.0,14.0,14.0,128.0,,,0.64,0.607,0.315,0.281,25.0,79.5,52.3,68.1,8.9,12.1,12.3,100.0,127.2,111.3,,,11.0,20.0,1.0,6.0,9.0,1.0,8.0,9.0,1.0,2.0,8.0,10.0,11.0,4.0,2.0,6.0,4.0,32.0,26.1,22.0,1.0,1.0,0.727,1.0,15.3,46.0,30.7,42.0,6.1,34.0,50.0,36.3,172.0,121.0,CHI,128,1,2022,2021-10-22,False
769,240.0,240.0,47.0,89.0,0.528,14.0,28.0,0.5,20.0,25.0,0.8,11.0,35.0,46.0,32.0,9.0,7.0,14.0,14.0,128.0,,,0.64,0.607,0.315,0.281,25.0,79.5,52.3,68.1,8.9,12.1,12.3,100.0,127.2,111.3,,,11.0,20.0,1.0,6.0,9.0,1.0,8.0,9.0,1.0,2.0,8.0,10.0,11.0,4.0,2.0,6.0,4.0,32.0,26.1,22.0,1.0,1.0,0.727,1.0,15.3,46.0,30.7,42.0,6.1,34.0,50.0,36.3,172.0,121.0,CHI,128,1,0,240.0,240.0,42.0,87.0,0.483,15.0,29.0,0.517,13.0,16.0,0.813,9.0,33.0,42.0,26.0,7.0,5.0,16.0,20.0,112.0,,,0.595,0.569,0.333,0.184,20.5,75.0,47.7,61.9,7.0,8.2,14.5,100.0,111.3,127.2,,,10.0,20.0,0.75,6.0,11.0,1.0,4.0,5.0,1.0,2.0,8.0,8.0,8.0,4.0,2.0,3.0,4.0,26.0,20.0,17.0,0.765,0.75,0.786,0.444,16.4,41.1,28.7,44.2,5.9,5.3,33.3,35.1,161.0,135.0,NOP,112,0,2022,2021-10-22,True
770,240.0,240.0,43.0,94.0,0.457,10.0,26.0,0.385,23.0,29.0,0.793,13.0,35.0,48.0,22.0,10.0,2.0,13.0,15.0,119.0,,,0.557,0.511,0.277,0.309,27.1,72.9,50.0,51.2,9.7,3.4,10.9,100.0,115.0,114.0,,,9.0,19.0,0.667,3.0,7.0,1.0,8.0,10.0,1.0,5.0,9.0,11.0,10.0,2.0,1.0,4.0,4.0,21.0,22.4,10.0,0.833,0.833,0.667,1.111,32.2,38.7,35.4,48.3,4.1,5.2,23.1,25.8,175.0,121.0,ORL,119,0,1,240.0,240.0,48.0,97.0,0.495,15.0,38.0,0.395,7.0,11.0,0.636,13.0,35.0,48.0,34.0,7.0,6.0,16.0,20.0,118.0,,,0.579,0.572,0.392,0.113,27.1,72.9,50.0,70.8,6.8,8.8,13.6,100.0,114.0,115.0,,,9.0,19.0,1.0,4.0,9.0,1.0,3.0,5.0,1.0,8.0,8.0,16.0,19.0,1.0,3.0,5.0,4.0,22.0,17.5,23.0,1.5,1.5,1.0,0.3,30.9,36.1,30.9,65.0,11.7,17.9,66.7,30.9,202.0,124.0,LAL,118,1,2020,2020-01-15,True
771,240.0,240.0,48.0,97.0,0.495,15.0,38.0,0.395,7.0,11.0,0.636,13.0,35.0,48.0,34.0,7.0,6.0,16.0,20.0,118.0,,,0.579,0.572,0.392,0.113,27.1,72.9,50.0,70.8,6.8,8.8,13.6,100.0,114.0,115.0,,,9.0,19.0,1.0,4.0,9.0,1.0,3.0,5.0,1.0,8.0,8.0,16.0,19.0,1.0,3.0,5.0,4.0,22.0,17.5,23.0,1.5,1.5,1.0,0.3,30.9,36.1,30.9,65.0,11.7,17.9,66.7,30.9,202.0,124.0,LAL,118,1,0,240.0,240.0,43.0,94.0,0.457,10.0,26.0,0.385,23.0,29.0,0.793,13.0,35.0,48.0,22.0,10.0,2.0,13.0,15.0,119.0,,,0.557,0.511,0.277,0.309,27.1,72.9,50.0,51.2,9.7,3.4,10.9,100.0,115.0,114.0,,,9.0,19.0,0.667,3.0,7.0,1.0,8.0,10.0,1.0,5.0,9.0,11.0,10.0,2.0,1.0,4.0,4.0,21.0,22.4,10.0,0.833,0.833,0.667,1.111,32.2,38.7,35.4,48.3,4.1,5.2,23.1,25.8,175.0,121.0,ORL,119,0,2020,2020-01-15,False
772,240.0,240.0,42.0,100.0,0.42,10.0,35.0,0.286,21.0,21.0,1.0,21.0,39.0,60.0,22.0,16.0,2.0,11.0,13.0,115.0,,,0.526,0.47,0.35,0.21,39.6,79.6,58.8,52.4,16.4,4.2,9.1,100.0,117.8,85.0,,,11.0,17.0,1.0,2.0,6.0,0.5,6.0,6.0,1.0,6.0,12.0,15.0,9.0,5.0,1.0,4.0,3.0,25.0,23.8,29.0,1.0,1.0,0.8,0.4,39.4,47.3,28.4,100.0,17.0,5.1,33.8,28.2,211.0,98.0,TOR,115,0,1,240.0,240.0,32.0,82.0,0.39,11.0,34.0,0.324,8.0,11.0,0.727,10.0,32.0,42.0,19.0,6.0,12.0,25.0,19.0,83.0,,,0.478,0.457,0.415,0.134,20.4,60.4,41.2,59.4,6.1,18.5,22.4,100.0,85.0,117.8,,,8.0,14.0,0.667,4.0,7.0,1.0,3.0,4.0,1.0,3.0,10.0,11.0,5.0,2.0,5.0,5.0,3.0,18.0,11.8,3.0,0.857,0.857,1.0,0.667,49.2,36.9,35.4,37.7,3.4,15.0,45.0,74.1,159.0,131.0,BOS,83,1,2022,2021-10-22,True
773,240.0,240.0,32.0,82.0,0.39,11.0,34.0,0.324,8.0,11.0,0.727,10.0,32.0,42.0,19.0,6.0,12.0,25.0,19.0,83.0,,,0.478,0.457,0.415,0.134,20.4,60.4,41.2,59.4,6.1,18.5,22.4,100.0,85.0,117.8,,,8.0,14.0,0.667,4.0,7.0,1.0,3.0,4.0,1.0,3.0,10.0,11.0,5.0,2.0,5.0,5.0,3.0,18.0,11.8,3.0,0.857,0.857,1.0,0.667,49.2,36.9,35.4,37.7,3.4,15.0,45.0,74.1,159.0,131.0,BOS,83,1,0,240.0,240.0,42.0,100.0,0.42,10.0,35.0,0.286,21.0,21.0,1.0,21.0,39.0,60.0,22.0,16.0,2.0,11.0,13.0,115.0,,,0.526,0.47,0.35,0.21,39.6,79.6,58.8,52.4,16.4,4.2,9.1,100.0,117.8,85.0,,,11.0,17.0,1.0,2.0,6.0,0.5,6.0,6.0,1.0,6.0,12.0,15.0,9.0,5.0,1.0,4.0,3.0,25.0,23.8,29.0,1.0,1.0,0.8,0.4,39.4,47.3,28.4,100.0,17.0,5.1,33.8,28.2,211.0,98.0,TOR,115,0,2022,2021-10-22,False
774,240.0,240.0,44.0,87.0,0.506,10.0,36.0,0.278,18.0,24.0,0.75,12.0,41.0,53.0,26.0,8.0,8.0,15.0,22.0,116.0,,,0.595,0.563,0.414,0.276,27.9,83.7,57.6,59.1,8.0,17.0,13.3,100.0,115.8,102.8,,,13.0,19.0,1.0,2.0,7.0,0.5,5.0,7.0,1.0,4.0,12.0,16.0,6.0,2.0,2.0,3.0,5.0,30.0,27.4,16.0,1.0,1.0,1.0,0.5,13.9,36.5,25.9,36.3,5.2,18.1,40.0,33.2,210.0,114.0,MIL,116,0,1,240.0,240.0,32.0,86.0,0.372,14.0,39.0,0.359,25.0,30.0,0.833,8.0,31.0,39.0,24.0,6.0,3.0,13.0,22.0,103.0,,,0.519,0.453,0.453,0.349,16.3,72.1,42.4,75.0,6.0,5.9,11.6,100.0,102.8,115.8,,,10.0,17.0,0.588,4.0,9.0,0.571,8.0,9.0,1.0,3.0,7.0,7.0,5.0,2.0,1.0,3.0,5.0,31.0,26.0,3.0,0.74,0.676,0.8,4.0,25.6,29.1,27.2,40.4,4.7,4.6,26.6,30.5,129.0,123.0,CHO,103,1,2020,2020-01-24,True
775,240.0,240.0,32.0,86.0,0.372,14.0,39.0,0.359,25.0,30.0,0.833,8.0,31.0,39.0,24.0,6.0,3.0,13.0,22.0,103.0,,,0.519,0.453,0.453,0.349,16.3,72.1,42.4,75.0,6.0,5.9,11.6,100.0,102.8,115.8,,,10.0,17.0,0.588,4.0,9.0,0.571,8.0,9.0,1.0,3.0,7.0,7.0,5.0,2.0,1.0,3.0,5.0,31.0,26.0,3.0,0.74,0.676,0.8,4.0,25.6,29.1,27.2,40.4,4.7,4.6,26.6,30.5,129.0,123.0,CHO,103,1,0,240.0,240.0,44.0,87.0,0.506,10.0,36.0,0.278,18.0,24.0,0.75,12.0,41.0,53.0,26.0,8.0,8.0,15.0,22.0,116.0,,,0.595,0.563,0.414,0.276,27.9,83.7,57.6,59.1,8.0,17.0,13.3,100.0,115.8,102.8,,,13.0,19.0,1.0,2.0,7.0,0.5,5.0,7.0,1.0,4.0,12.0,16.0,6.0,2.0,2.0,3.0,5.0,30.0,27.4,16.0,1.0,1.0,1.0,0.5,13.9,36.5,25.9,36.3,5.2,18.1,40.0,33.2,210.0,114.0,MIL,116,0,2020,2020-01-24,False
776,240.0,240.0,49.0,88.0,0.557,16.0,33.0,0.485,16.0,16.0,1.0,6.0,43.0,49.0,27.0,6.0,4.0,11.0,24.0,130.0,,,0.684,0.648,0.375,0.182,17.6,79.6,55.7,55.1,6.1,7.5,10.4,100.0,132.7,109.2,,,14.0,24.0,1.0,6.0,12.0,1.0,7.0,7.0,1.0,3.0,10.0,13.0,5.0,2.0,2.0,3.0,5.0,41.0,31.6,28.0,1.5,1.5,1.0,0.333,16.0,33.5,26.8,29.0,12.1,6.8,60.0,38.1,200.0,114.0,POR,130,0,1,240.0,240.0,37.0,96.0,0.385,14.0,43.0,0.326,19.0,22.0,0.864,11.0,28.0,39.0,29.0,3.0,2.0,6.0,11.0,107.0,,,0.506,0.458,0.448,0.229,20.4,82.4,44.3,78.4,3.1,3.6,5.4,100.0,109.2,132.7,,,12.0,24.0,0.667,4.0,11.0,0.5,5.0,5.0,1.0,2.0,9.0,11.0,10.0,1.0,1.0,2.0,3.0,30.0,22.7,4.0,0.833,0.833,1.0,4.0,14.2,45.1,26.1,64.0,2.3,4.0,100.0,37.1,171.0,137.0,ORL,107,1,2020,2020-03-02,True
777,240.0,240.0,37.0,96.0,0.385,14.0,43.0,0.326,19.0,22.0,0.864,11.0,28.0,39.0,29.0,3.0,2.0,6.0,11.0,107.0,,,0.506,0.458,0.448,0.229,20.4,82.4,44.3,78.4,3.1,3.6,5.4,100.0,109.2,132.7,,,12.0,24.0,0.667,4.0,11.0,0.5,5.0,5.0,1.0,2.0,9.0,11.0,10.0,1.0,1.0,2.0,3.0,30.0,22.7,4.0,0.833,0.833,1.0,4.0,14.2,45.1,26.1,64.0,2.3,4.0,100.0,37.1,171.0,137.0,ORL,107,1,0,240.0,240.0,49.0,88.0,0.557,16.0,33.0,0.485,16.0,16.0,1.0,6.0,43.0,49.0,27.0,6.0,4.0,11.0,24.0,130.0,,,0.684,0.648,0.375,0.182,17.6,79.6,55.7,55.1,6.1,7.5,10.4,100.0,132.7,109.2,,,14.0,24.0,1.0,6.0,12.0,1.0,7.0,7.0,1.0,3.0,10.0,13.0,5.0,2.0,2.0,3.0,5.0,41.0,31.6,28.0,1.5,1.5,1.0,0.333,16.0,33.5,26.8,29.0,12.1,6.8,60.0,38.1,200.0,114.0,POR,130,0,2020,2020-03-02,False
778,290.0,290.0,49.0,104.0,0.471,19.0,48.0,0.396,21.0,23.0,0.913,8.0,27.0,35.0,31.0,9.0,6.0,3.0,22.0,138.0,,,0.605,0.563,0.462,0.221,16.3,69.2,39.8,63.3,8.4,11.3,2.6,100.0,128.8,133.5,,,15.0,26.0,0.8,8.0,14.0,0.833,5.0,5.0,1.0,3.0,5.0,7.0,10.0,4.0,2.0,1.0,6.0,40.0,30.7,6.0,1.057,1.05,0.625,0.8,15.6,26.1,20.2,33.4,4.7,6.6,14.3,32.0,206.0,139.0,CHO,138,0,1,290.0,290.0,53.0,96.0,0.552,21.0,43.0,0.488,16.0,27.0,0.593,12.0,41.0,53.0,33.0,1.0,5.0,15.0,26.0,143.0,,,0.663,0.661,0.448,0.281,30.8,83.7,60.2,62.3,0.9,8.9,12.2,100.0,133.5,128.8,,,12.0,25.0,1.0,6.0,13.0,1.0,4.0,8.0,0.8,5.0,10.0,11.0,16.0,1.0,3.0,6.0,6.0,31.0,25.6,20.0,1.0,1.0,0.833,1.667,19.4,31.7,21.4,55.6,1.3,11.2,18.3,35.5,200.0,135.0,ATL,143,1,2020,2020-03-09,False
779,290.0,290.0,53.0,96.0,0.552,21.0,43.0,0.488,16.0,27.0,0.593,12.0,41.0,53.0,33.0,1.0,5.0,15.0,26.0,143.0,,,0.663,0.661,0.448,0.281,30.8,83.7,60.2,62.3,0.9,8.9,12.2,100.0,133.5,128.8,,,12.0,25.0,1.0,6.0,13.0,1.0,4.0,8.0,0.8,5.0,10.0,11.0,16.0,1.0,3.0,6.0,6.0,31.0,25.6,20.0,1.0,1.0,0.833,1.667,19.4,31.7,21.4,55.6,1.3,11.2,18.3,35.5,200.0,135.0,ATL,143,1,0,290.0,290.0,49.0,104.0,0.471,19.0,48.0,0.396,21.0,23.0,0.913,8.0,27.0,35.0,31.0,9.0,6.0,3.0,22.0,138.0,,,0.605,0.563,0.462,0.221,16.3,69.2,39.8,63.3,8.4,11.3,2.6,100.0,128.8,133.5,,,15.0,26.0,0.8,8.0,14.0,0.833,5.0,5.0,1.0,3.0,5.0,7.0,10.0,4.0,2.0,1.0,6.0,40.0,30.7,6.0,1.057,1.05,0.625,0.8,15.6,26.1,20.2,33.4,4.7,6.6,14.3,32.0,206.0,139.0,CHO,138,0,2020,2020-03-09,True
780,240.0,240.0,38.0,91.0,0.418,14.0,42.0,0.333,13.0,18.0,0.722,13.0,37.0,50.0,24.0,6.0,6.0,9.0,22.0,103.0,,,0.521,0.495,0.462,0.198,25.5,77.1,50.5,63.2,6.4,12.5,8.3,100.0,110.5,101.9,,,11.0,24.0,1.0,7.0,11.0,0.636,5.0,6.0,1.0,4.0,9.0,10.0,12.0,1.0,4.0,5.0,4.0,27.0,20.3,15.0,0.975,1.0,0.75,2.0,20.6,28.7,16.6,60.7,2.6,13.7,25.0,35.7,210.0,107.0,DAL,103,0,1,240.0,240.0,34.0,85.0,0.4,11.0,37.0,0.297,16.0,23.0,0.696,11.0,38.0,49.0,17.0,7.0,6.0,12.0,23.0,95.0,,,0.499,0.465,0.435,0.271,22.9,74.5,49.5,50.0,7.5,12.2,11.2,100.0,101.9,110.5,,,9.0,17.0,0.6,5.0,9.0,0.556,5.0,7.0,1.0,4.0,9.0,12.0,5.0,2.0,2.0,3.0,5.0,23.0,16.7,7.0,0.767,0.767,1.0,1.0,13.5,27.1,17.4,26.6,14.9,24.4,25.8,33.5,134.0,120.0,TOR,95,1,2022,2021-10-23,True
781,240.0,240.0,34.0,85.0,0.4,11.0,37.0,0.297,16.0,23.0,0.696,11.0,38.0,49.0,17.0,7.0,6.0,12.0,23.0,95.0,,,0.499,0.465,0.435,0.271,22.9,74.5,49.5,50.0,7.5,12.2,11.2,100.0,101.9,110.5,,,9.0,17.0,0.6,5.0,9.0,0.556,5.0,7.0,1.0,4.0,9.0,12.0,5.0,2.0,2.0,3.0,5.0,23.0,16.7,7.0,0.767,0.767,1.0,1.0,13.5,27.1,17.4,26.6,14.9,24.4,25.8,33.5,134.0,120.0,TOR,95,1,0,240.0,240.0,38.0,91.0,0.418,14.0,42.0,0.333,13.0,18.0,0.722,13.0,37.0,50.0,24.0,6.0,6.0,9.0,22.0,103.0,,,0.521,0.495,0.462,0.198,25.5,77.1,50.5,63.2,6.4,12.5,8.3,100.0,110.5,101.9,,,11.0,24.0,1.0,7.0,11.0,0.636,5.0,6.0,1.0,4.0,9.0,10.0,12.0,1.0,4.0,5.0,4.0,27.0,20.3,15.0,0.975,1.0,0.75,2.0,20.6,28.7,16.6,60.7,2.6,13.7,25.0,35.7,210.0,107.0,DAL,103,0,2022,2021-10-23,False
